fir_id,crime_type,district,police_station,reported_at,latitude,longitude,status,offender_id,victim_gender,victim_age,weapon_used,crime_hour,crime_day,crime_month,crime_year,is_weekend,festival,season,income_category,population_density,crime_frequency,repeat_offender_count,time_since_last_crime,previous_crimes_nearby,distance_from_police_station,historical_hotspot_score,risk_score,risk_level,threat_level,confidence_score,trend_score,seasonal_pattern,risk_zone,patrol_recommendation,day_night_indicator,crime_forecast
FIR-2026-32179,Burglary,Mysuru,Mysuru South,2026-11-24 05:53:00,17.826208,78.151567,Under Investigation,OFF-4037,Male,35,Digital,5,24,11,2026,0,0,Winter,Medium,4500,5,1,305,1,6.12,52.64,23,Low,Low,0.84,0.4,Normal,Green Zone,Standard Patrol,Night,Isolated Incident
FIR-2020-32180,Assault,Shivamogga,Shivamogga North,2020-03-07 17:27:00,13.011733,74.591602,Solved,OFF-2885,Unknown,73,Knife,17,7,3,2020,1,0,Summer,Low,4500,9,3,165,7,4.38,96.26,27,Low,Severe,0.52,-0.34,Normal,Green Zone,Standard Patrol,Day,Isolated Incident
FIR-2022-32181,Assault,Kalaburagi,Kalaburagi North,2022-02-06 04:13:00,16.824313,77.414177,Under Investigation,OFF-1041,Unknown,64,Knife,4,6,2,2022,1,0,Winter,Medium,8000,6,2,793,1,6.54,60.96,43,Medium,Low,0.83,0.15,Normal,Green Zone,Increase Night Patrol,Night,Isolated Incident
FIR-2024-32182,Assault,Other,Other South,2024-05-14 08:11:00,16.208278,74.661001,Open,OFF-4475,Female,46,Digital,8,14,5,2024,0,0,Summer,Medium,8000,8,4,486,8,10.97,41.86,45,Medium,Moderate,0.51,0.22,Spike in Summer,Green Zone,Standard Patrol,Day,Isolated Incident
FIR-2024-32183,Theft,Mangaluru,Mangaluru North,2024-02-19 20:11:00,16.459436,74.561051,Closed,OFF-4500,Male,64,Crowbar,20,19,2,2024,0,0,Winter,Low,8000,7,4,323,6,13.69,84.99,88,High,Moderate,0.83,0.43,Normal,Red Zone,Increase Night Patrol,Night,Likely to Reoccur
FIR-2024-32184,Theft,Bengaluru Urban,Bengaluru Urban Central,2024-09-13 01:11:00,17.898273,75.944624,Solved,OFF-3291,Female,46,Firearm,1,13,9,2024,0,0,Monsoon,Medium,4500,2,4,884,6,2.17,59.75,17,Low,Severe,0.75,-0.57,Normal,Green Zone,Increase Night Patrol,Night,Isolated Incident
FIR-2024-32185,Assault,Mangaluru,Mangaluru Rural,2024-03-21 01:44:00,18.147095,77.757708,Solved,OFF-1487,Unknown,77,Firearm,1,21,3,2024,0,0,Summer,High,8000,8,5,713,15,3.44,25.54,47,Medium,Moderate,0.51,-0.83,Normal,Green Zone,Increase Night Patrol,Night,Isolated Incident
FIR-2025-32186,Property Dispute,Hubballi Dharwad,Hubballi Dharwad North,2025-04-11 06:46:00,15.691867,78.240094,Solved,OFF-3777,Female,23,Knife,6,11,4,2025,0,0,Summer,Low,12000,9,5,360,3,13.79,3.65,52,Medium,Moderate,0.71,-0.72,Spike in Summer,Orange Zone,Standard Patrol,Day,Isolated Incident
FIR-2021-32187,Robbery,Udupi,Udupi Cyber Cell,2021-11-02 19:15:00,14.499639,76.16561,Solved,OFF-4188,Male,73,Unknown,19,2,11,2021,0,1,Winter,Low,4500,1,2,568,10,11.25,17.87,83,High,Low,0.63,0.11,Normal,Red Zone,Standard Patrol,Night,Likely to Reoccur
FIR-2022-32188,Traffic Offence,Other,Other South,2022-06-29 15:29:00,11.807272,74.264375,Open,OFF-2305,Male,65,Firearm,15,29,6,2022,0,0,Summer,High,12000,10,4,269,12,2.41,55.63,80,High,Low,0.84,-0.85,Spike in Summer,Orange Zone,Standard Patrol,Day,Likely to Reoccur
FIR-2023-32189,Robbery,Hubballi Dharwad,Hubballi Dharwad Central,2023-09-28 20:03:00,14.398563,76.47183,Solved,OFF-2288,Male,76,Digital,20,28,9,2023,0,0,Monsoon,Low,8000,6,5,570,8,12.36,35.42,11,Low,Severe,0.94,-0.56,Normal,Green Zone,Increase Night Patrol,Night,Isolated Incident
FIR-2021-32190,Assault,Kalaburagi,Kalaburagi Rural,2021-06-08 20:13:00,12.416821,78.353023,Open,OFF-2747,Unknown,28,Firearm,20,8,6,2021,0,0,Summer,Low,8000,3,2,489,4,12.97,90.06,45,Medium,Severe,0.54,0.5,Spike in Summer,Green Zone,Increase Night Patrol,Night,Isolated Incident
FIR-2023-32191,Robbery,Hubballi Dharwad,Hubballi Dharwad Rural,2023-05-01 09:15:00,13.221518,74.589924,Open,OFF-3104,Female,50,Digital,9,1,5,2023,0,0,Summer,High,4500,6,3,608,1,14.82,88.02,53,Medium,Severe,0.52,-0.66,Spike in Summer,Orange Zone,Standard Patrol,Day,Isolated Incident
FIR-2022-32192,Cyber Crime,Bengaluru Urban,Bengaluru Urban Rural,2022-03-31 20:04:00,17.730724,75.31316,Open,OFF-1611,Male,17,Crowbar,20,31,3,2022,0,0,Summer,Low,8000,1,1,280,6,14.93,94.3,29,Low,Low,0.9,-0.15,Normal,Green Zone,Increase Night Patrol,Night,Isolated Incident
FIR-2025-32193,Assault,Udupi,Udupi South,2025-10-02 04:42:00,13.576326,74.479138,Solved,OFF-4616,Female,44,Digital,4,2,10,2025,0,0,Monsoon,Medium,12000,2,4,174,4,5.67,31.57,97,High,Moderate,0.73,0.36,Normal,Red Zone,Increase Night Patrol,Night,Likely to Reoccur
FIR-2026-32194,Property Dispute,Belagavi,Belagavi Rural,2026-08-20 06:41:00,12.370263,75.774614,Under Investigation,OFF-1138,Female,79,Unknown,6,20,8,2026,0,0,Monsoon,Medium,4500,1,1,164,3,13.6,58.83,93,High,Severe,0.75,0.6,Normal,Red Zone,Standard Patrol,Day,Likely to Reoccur
FIR-2021-32195,Coastal Smuggling,Dakshina Kannada,Dakshina Kannada Cyber Cell,2021-08-06 02:06:00,14.407625,76.885328,Solved,OFF-2154,Female,73,Knife,2,6,8,2021,0,0,Monsoon,Medium,4500,1,4,589,12,12.88,94.95,42,Medium,Low,0.7,0.2,Normal,Green Zone,Increase Night Patrol,Night,Isolated Incident
FIR-2026-32196,Theft,Hubballi Dharwad,Hubballi Dharwad Rural,2026-05-21 19:51:00,14.349358,78.080742,Under Investigation,OFF-2770,Unknown,24,Crowbar,19,21,5,2026,0,0,Summer,Low,12000,6,1,42,7,1.04,5.04,70,Medium,Severe,0.64,0.76,Spike in Summer,Orange Zone,Standard Patrol,Night,Isolated Incident
FIR-2021-32197,Drug Trafficking,Other,Other South,2021-08-06 17:11:00,17.614984,77.066418,Solved,OFF-3847,Unknown,38,Firearm,17,6,8,2021,0,0,Monsoon,Low,8000,4,4,371,13,7.03,63.14,67,Medium,Low,0.74,0.55,Normal,Orange Zone,Standard Patrol,Day,Isolated Incident
FIR-2022-32198,Traffic Offence,Bengaluru Urban,Bengaluru Urban Cyber Cell,2022-04-17 21:29:00,13.773492,76.902158,Closed,OFF-3119,Female,32,Stick,21,17,4,2022,1,0,Summer,High,12000,6,1,601,7,8.81,65.42,11,Low,Low,0.85,0.35,Spike in Summer,Green Zone,Increase Night Patrol,Night,Isolated Incident
FIR-2026-32199,Cyber Crime,Mysuru,Mysuru North,2026-04-26 20:50:00,14.283297,77.309868,Closed,OFF-2581,Male,68,Firearm,20,26,4,2026,1,0,Summer,High,4500,7,1,900,11,8.15,91.27,51,Medium,Moderate,0.92,0.03,Spike in Summer,Orange Zone,Increase Night Patrol,Night,Isolated Incident
FIR-2025-32200,Robbery,Other,Other North,2025-03-13 20:48:00,13.827949,75.331742,Closed,OFF-3495,Female,56,Crowbar,20,13,3,2025,0,0,Summer,Low,12000,9,2,851,11,13.27,6.21,32,Low,Severe,0.59,-0.54,Normal,Green Zone,Increase Night Patrol,Night,Isolated Incident
FIR-2023-32201,Assault,Other,Other North,2023-04-01 20:53:00,12.686568,76.807689,Open,OFF-1738,Unknown,62,Firearm,20,1,4,2023,1,0,Summer,Medium,12000,10,5,717,8,3.2,5.71,44,Medium,Severe,0.66,-0.9,Spike in Summer,Green Zone,Increase Night Patrol,Night,Isolated Incident
FIR-2021-32202,Traffic Offence,Dakshina Kannada,Dakshina Kannada South,2021-05-31 17:13:00,15.192975,77.262968,Closed,OFF-1002,Male,47,Crowbar,17,31,5,2021,0,0,Summer,High,8000,1,1,537,6,14.02,33.11,85,High,Low,0.62,0.2,Spike in Summer,Red Zone,Standard Patrol,Day,Likely to Reoccur
FIR-2026-32203,Cyber Crime,Other,Other South,2026-05-17 07:16:00,18.236983,78.014161,Solved,OFF-4256,Unknown,21,Stick,7,17,5,2026,1,0,Summer,High,8000,2,1,686,6,13.32,93.2,22,Low,Low,0.72,0.94,Spike in Summer,Green Zone,Standard Patrol,Day,Isolated Incident
FIR-2024-32204,Traffic Offence,Bengaluru Urban,Bengaluru Urban Rural,2024-01-10 06:44:00,13.056278,78.186721,Open,OFF-2484,Male,55,Digital,6,10,1,2024,0,0,Winter,Low,12000,7,2,10,0,7.77,54.76,51,Medium,Severe,0.64,-0.4,Normal,Orange Zone,Standard Patrol,Day,Isolated Incident
FIR-2024-32205,Theft,Bengaluru Urban,Bengaluru Urban North,2024-11-20 05:23:00,11.702062,76.187544,Open,OFF-2564,Male,74,Firearm,5,20,11,2024,0,0,Winter,Low,4500,8,2,505,7,3.14,3.6,31,Low,Moderate,0.81,-0.3,Normal,Green Zone,Standard Patrol,Night,Isolated Incident
FIR-2026-32206,Property Dispute,Other,Other Rural,2026-04-24 21:08:00,13.281172,75.617103,Under Investigation,OFF-4589,Male,60,Digital,21,24,4,2026,0,0,Summer,Medium,8000,6,2,534,4,3.19,65.28,68,Medium,Low,0.87,0.13,Spike in Summer,Orange Zone,Increase Night Patrol,Night,Isolated Incident
FIR-2021-32207,Traffic Offence,Other,Other Central,2021-06-27 17:35:00,12.240687,76.814021,Solved,OFF-2605,Unknown,21,Firearm,17,27,6,2021,1,0,Summer,Low,8000,7,1,239,4,9.26,68.05,97,High,Severe,0.84,0.19,Spike in Summer,Red Zone,Standard Patrol,Day,Likely to Reoccur
FIR-2023-32208,Financial Fraud,Bengaluru Urban,Bengaluru Urban Central,2023-07-23 03:26:00,16.086746,77.865321,Open,OFF-3415,Male,20,Crowbar,3,23,7,2023,1,0,Monsoon,Medium,4500,5,2,634,4,9.02,20.78,39,Low,Moderate,0.96,-0.84,Normal,Green Zone,Increase Night Patrol,Night,Isolated Incident
FIR-2025-32209,Burglary,Bengaluru Urban,Bengaluru Urban Cyber Cell,2025-01-01 08:13:00,12.46525,76.391753,Under Investigation,OFF-1866,Female,52,Unknown,8,1,1,2025,0,0,Winter,Low,8000,10,2,342,6,6.54,14.76,57,Medium,Severe,0.55,0.59,Normal,Orange Zone,Standard Patrol,Day,Isolated Incident
FIR-2023-32210,Cyber Crime,Bengaluru Urban,Bengaluru Urban Cyber Cell,2023-07-28 04:58:00,13.226687,74.697286,Closed,OFF-1608,Female,42,Digital,4,28,7,2023,0,1,Monsoon,Medium,8000,7,5,832,14,3.9,97.14,76,High,Moderate,0.85,-0.07,Normal,Orange Zone,Increase Night Patrol,Night,Likely to Reoccur
FIR-2022-32211,Cyber Crime,Mysuru,Mysuru North,2022-04-09 07:51:00,16.942246,77.560066,Solved,OFF-4462,Male,28,Knife,7,9,4,2022,1,0,Summer,High,4500,5,5,654,9,7.56,7.13,73,Medium,Low,0.69,0.03,Spike in Summer,Orange Zone,Standard Patrol,Day,Likely to Reoccur
FIR-2024-32212,Assault,Ballari,Ballari Cyber Cell,2024-10-01 15:44:00,18.055359,75.771338,Open,OFF-1047,Female,31,Knife,15,1,10,2024,0,0,Monsoon,High,12000,1,3,201,8,1.39,19.37,19,Low,Moderate,0.74,-0.95,Normal,Green Zone,Standard Patrol,Day,Isolated Incident
FIR-2024-32213,Wildlife Crime,Kodagu,Kodagu South,2024-12-06 13:52:00,14.894611,77.061667,Under Investigation,OFF-4710,Female,36,Unknown,13,6,12,2024,0,0,Winter,High,12000,1,3,819,11,12.48,86.49,71,Medium,Severe,0.59,-0.33,Normal,Orange Zone,Standard Patrol,Day,Likely to Reoccur
FIR-2025-32214,Drug Trafficking,Udupi,Udupi South,2025-12-19 03:18:00,13.04004,77.746094,Solved,OFF-3684,Male,48,Knife,3,19,12,2025,0,0,Winter,Low,12000,9,4,932,2,1.34,29.42,41,Medium,Severe,0.9,-0.04,Normal,Green Zone,Increase Night Patrol,Night,Isolated Incident
FIR-2024-32215,Property Dispute,Belagavi,Belagavi Cyber Cell,2024-05-05 10:58:00,16.164814,77.442565,Open,OFF-3444,Unknown,57,Firearm,10,5,5,2024,1,0,Summer,Medium,4500,9,4,751,9,7.6,7.13,48,Medium,Severe,0.98,-0.08,Spike in Summer,Green Zone,Standard Patrol,Day,Isolated Incident
FIR-2023-32216,Drug Trafficking,Other,Other North,2023-04-23 20:37:00,17.566089,77.55185,Under Investigation,OFF-2461,Female,45,Knife,20,23,4,2023,1,0,Summer,Low,4500,9,5,793,7,5.75,68.94,95,High,Severe,0.51,-0.42,Spike in Summer,Red Zone,Increase Night Patrol,Night,Likely to Reoccur
FIR-2026-32217,Financial Fraud,Bengaluru Urban,Bengaluru Urban Central,2026-01-06 10:56:00,14.899273,76.712636,Open,OFF-4115,Male,51,Stick,10,6,1,2026,0,0,Winter,High,4500,3,5,838,12,13.56,43.46,53,Medium,Severe,0.65,-0.14,Normal,Orange Zone,Standard Patrol,Day,Isolated Incident
FIR-2026-32218,Traffic Offence,Shivamogga,Shivamogga Rural,2026-08-29 01:32:00,12.24258,74.387802,Under Investigation,OFF-1732,Male,38,Knife,1,29,8,2026,1,1,Monsoon,Low,12000,4,4,272,8,7.21,77.56,82,High,Moderate,0.94,-0.61,Normal,Red Zone,Increase Night Patrol,Night,Likely to Reoccur
FIR-2026-32219,Cyber Crime,Other,Other South,2026-09-06 23:01:00,17.781625,77.969628,Closed,OFF-2888,Female,38,Crowbar,23,6,9,2026,1,0,Monsoon,Medium,4500,6,1,854,13,10.79,84.94,56,Medium,Moderate,0.56,-0.77,Normal,Orange Zone,Increase Night Patrol,Night,Isolated Incident
FIR-2024-32220,Robbery,Bengaluru Urban,Bengaluru Urban South,2024-08-13 10:00:00,17.970482,77.666319,Closed,OFF-2809,Female,17,Knife,10,13,8,2024,0,0,Monsoon,Medium,4500,6,2,350,5,10.82,93.89,10,Low,Moderate,0.8,-0.97,Normal,Green Zone,Standard Patrol,Day,Isolated Incident
FIR-2020-32221,Assault,Other,Other Central,2020-07-01 19:37:00,13.825707,74.684826,Open,OFF-1609,Female,66,Digital,19,1,7,2020,0,1,Monsoon,High,8000,5,4,676,9,9.98,0.06,77,High,Moderate,0.92,-0.87,Normal,Orange Zone,Standard Patrol,Night,Likely to Reoccur
FIR-2026-32222,Robbery,Shivamogga,Shivamogga South,2026-12-08 17:21:00,16.735411,78.005593,Solved,OFF-4165,Unknown,75,Unknown,17,8,12,2026,0,0,Winter,Medium,12000,3,2,520,8,6.79,9.07,36,Low,Severe,0.58,0.77,Normal,Green Zone,Standard Patrol,Day,Isolated Incident
FIR-2020-32223,Financial Fraud,Bengaluru Urban,Bengaluru Urban North,2020-05-16 00:32:00,17.306681,75.961872,Closed,OFF-3398,Unknown,79,Digital,0,16,5,2020,1,0,Summer,Medium,4500,3,4,267,9,3.6,8.92,20,Low,Severe,0.82,0.97,Spike in Summer,Green Zone,Increase Night Patrol,Night,Isolated Incident
FIR-2026-32224,Cyber Crime,Bengaluru Urban,Bengaluru Urban Central,2026-08-31 21:55:00,15.115253,75.926835,Open,OFF-1224,Female,50,Digital,21,31,8,2026,0,0,Monsoon,High,8000,8,1,309,10,4.5,9.23,74,Medium,Low,0.83,-0.23,Normal,Orange Zone,Increase Night Patrol,Night,Likely to Reoccur
FIR-2025-32225,Cyber Crime,Kalaburagi,Kalaburagi Rural,2025-08-11 01:07:00,16.595888,75.831753,Open,OFF-2033,Male,40,Digital,1,11,8,2025,0,0,Monsoon,Low,4500,3,1,157,7,13.16,72.7,47,Medium,Severe,0.57,-0.61,Normal,Green Zone,Increase Night Patrol,Night,Isolated Incident
FIR-2025-32226,Wildlife Crime,Kodagu,Kodagu North,2025-08-14 12:30:00,13.281599,77.359691,Open,OFF-3463,Male,71,Firearm,12,14,8,2025,0,0,Monsoon,High,12000,10,2,773,12,1.31,6.06,87,High,Low,0.85,0.55,Normal,Red Zone,Standard Patrol,Day,Likely to Reoccur
FIR-2024-32227,Burglary,Chikkamagaluru,Chikkamagaluru Cyber Cell,2024-02-29 09:41:00,13.989077,75.704588,Closed,OFF-3557,Male,27,Unknown,9,29,2,2024,0,0,Winter,Medium,4500,3,1,800,10,13.77,7.81,96,High,Severe,0.67,-0.76,Normal,Red Zone,Standard Patrol,Day,Likely to Reoccur
FIR-2025-32228,Traffic Offence,Bengaluru Urban,Bengaluru Urban North,2025-03-24 13:56:00,13.882123,78.406719,Closed,OFF-4438,Unknown,41,Knife,13,24,3,2025,0,0,Summer,Medium,8000,9,1,271,3,6.09,82.75,82,High,Severe,0.94,-0.91,Normal,Red Zone,Standard Patrol,Day,Likely to Reoccur
FIR-2024-32229,Cyber Crime,Mangaluru,Mangaluru North,2024-08-17 22:37:00,18.224822,76.607942,Solved,OFF-4329,Unknown,18,Firearm,22,17,8,2024,1,1,Monsoon,Low,8000,3,2,358,14,3.06,30.28,58,Medium,Severe,0.92,-0.52,Normal,Orange Zone,Increase Night Patrol,Night,Isolated Incident
FIR-2024-32230,Property Dispute,Mysuru,Mysuru Rural,2024-09-30 20:25:00,15.036313,77.472725,Under Investigation,OFF-3355,Female,73,Unknown,20,30,9,2024,0,0,Monsoon,Medium,4500,1,5,941,9,1.34,70.71,36,Low,Low,0.95,0.19,Normal,Green Zone,Increase Night Patrol,Night,Isolated Incident
FIR-2021-32231,Assault,Hubballi Dharwad,Hubballi Dharwad Rural,2021-01-02 21:28:00,15.977856,78.156661,Under Investigation,OFF-2028,Female,23,Stick,21,2,1,2021,1,0,Winter,High,8000,4,3,806,1,8.16,79.87,20,Low,Low,0.79,0.67,Normal,Green Zone,Increase Night Patrol,Night,Isolated Incident
FIR-2025-32232,Robbery,Hubballi Dharwad,Hubballi Dharwad North,2025-05-29 23:18:00,12.569356,75.484209,Solved,OFF-2491,Male,69,Firearm,23,29,5,2025,0,0,Summer,High,4500,10,1,231,14,2.5,20.29,48,Medium,Moderate,0.89,0.68,Spike in Summer,Green Zone,Increase Night Patrol,Night,Isolated Incident
FIR-2024-32233,Assault,Mangaluru,Mangaluru Central,2024-12-03 00:13:00,14.329649,76.580633,Solved,OFF-3030,Male,69,Knife,0,3,12,2024,0,0,Winter,Medium,4500,6,3,455,12,4.92,97.79,79,High,Low,0.53,-0.75,Normal,Orange Zone,Increase Night Patrol,Night,Likely to Reoccur
FIR-2021-32234,Traffic Offence,Bengaluru Urban,Bengaluru Urban South,2021-09-03 20:33:00,16.955121,76.84681,Under Investigation,OFF-1191,Female,48,Unknown,20,3,9,2021,0,0,Monsoon,High,4500,8,4,612,6,9.61,44.59,98,High,Severe,0.57,0.48,Normal,Red Zone,Increase Night Patrol,Night,Likely to Reoccur
FIR-2020-32235,Financial Fraud,Bengaluru Urban,Bengaluru Urban North,2020-07-14 11:46:00,14.473076,76.797626,Solved,OFF-4065,Unknown,31,Unknown,11,14,7,2020,0,0,Monsoon,Low,4500,6,3,999,3,14.97,0.31,46,Medium,Low,0.61,0.77,Normal,Green Zone,Standard Patrol,Day,Isolated Incident
FIR-2023-32236,Assault,Bengaluru Urban,Bengaluru Urban Cyber Cell,2023-02-12 16:52:00,16.880089,76.147279,Open,OFF-3864,Male,29,Digital,16,12,2,2023,1,0,Winter,Medium,12000,2,1,620,1,7.13,57.13,42,Medium,Low,0.87,-0.32,Normal,Green Zone,Standard Patrol,Day,Isolated Incident
FIR-2023-32237,Traffic Offence,Bengaluru Urban,Bengaluru Urban North,2023-02-22 05:07:00,16.315568,78.464068,Open,OFF-3237,Male,29,Firearm,5,22,2,2023,0,1,Winter,Low,4500,1,1,324,7,14.38,65.8,97,High,Moderate,0.94,-0.21,Normal,Red Zone,Standard Patrol,Night,Likely to Reoccur
FIR-2025-32238,Traffic Offence,Bengaluru Urban,Bengaluru Urban South,2025-07-10 06:18:00,13.936751,74.742333,Under Investigation,OFF-4123,Female,66,Crowbar,6,10,7,2025,0,0,Monsoon,Medium,8000,9,2,93,6,6.16,44.38,40,Low,Moderate,0.62,-0.8,Normal,Green Zone,Standard Patrol,Day,Isolated Incident
FIR-2024-32239,Burglary,Kalaburagi,Kalaburagi Cyber Cell,2024-11-24 14:55:00,17.14663,77.055988,Closed,OFF-4581,Unknown,29,Stick,14,24,11,2024,1,0,Winter,Medium,8000,8,1,149,13,8.25,56.56,71,Medium,Severe,0.97,0.95,Normal,Orange Zone,Standard Patrol,Day,Likely to Reoccur
FIR-2024-32240,Burglary,Ballari,Ballari South,2024-02-11 17:56:00,17.671254,76.369195,Under Investigation,OFF-2869,Unknown,73,Digital,17,11,2,2024,1,0,Winter,Low,8000,6,1,64,5,3.22,23.76,51,Medium,Moderate,0.79,0.27,Normal,Orange Zone,Standard Patrol,Day,Isolated Incident
FIR-2023-32241,Robbery,Mangaluru,Mangaluru North,2023-02-01 06:24:00,13.085339,78.131241,Open,OFF-1995,Male,23,Unknown,6,1,2,2023,0,0,Winter,High,4500,2,1,965,7,9.62,10.88,65,Medium,Low,0.82,0.55,Normal,Orange Zone,Standard Patrol,Day,Isolated Incident
FIR-2026-32242,Property Dispute,Udupi,Udupi Cyber Cell,2026-09-29 13:28:00,18.320439,74.026148,Closed,OFF-3269,Unknown,18,Knife,13,29,9,2026,0,0,Monsoon,High,4500,1,5,834,15,1.37,43.4,11,Low,Low,0.95,0.83,Normal,Green Zone,Standard Patrol,Day,Isolated Incident
FIR-2026-32243,Cyber Crime,Bengaluru Urban,Bengaluru Urban Rural,2026-10-13 07:56:00,16.582802,75.115383,Solved,OFF-3509,Female,70,Crowbar,7,13,10,2026,0,0,Monsoon,High,4500,6,5,139,11,1.79,96.87,35,Low,Low,0.94,0.23,Normal,Green Zone,Standard Patrol,Day,Isolated Incident
FIR-2023-32244,Traffic Offence,Other,Other North,2023-08-11 07:50:00,17.333725,77.477805,Closed,OFF-3671,Unknown,66,Stick,7,11,8,2023,0,0,Monsoon,Low,8000,4,5,185,12,5.48,75.87,35,Low,Low,0.91,0.72,Normal,Green Zone,Standard Patrol,Day,Isolated Incident
FIR-2023-32245,Financial Fraud,Bengaluru Urban,Bengaluru Urban North,2023-01-17 20:07:00,14.281765,78.245945,Solved,OFF-1488,Unknown,16,Crowbar,20,17,1,2023,0,0,Winter,Medium,12000,6,5,864,1,2.2,23.63,38,Low,Severe,0.57,0.78,Normal,Green Zone,Increase Night Patrol,Night,Isolated Incident
FIR-2025-32246,Theft,Mangaluru,Mangaluru South,2025-01-22 02:49:00,14.952319,76.179348,Solved,OFF-3637,Unknown,30,Crowbar,2,22,1,2025,0,0,Winter,High,4500,8,3,26,3,7.22,78.61,35,Low,Low,0.92,-0.1,Normal,Green Zone,Increase Night Patrol,Night,Isolated Incident
FIR-2020-32247,Cyber Crime,Other,Other Rural,2020-12-28 13:53:00,16.032784,76.496254,Closed,OFF-3638,Unknown,46,Firearm,13,28,12,2020,0,0,Winter,Low,4500,1,4,224,1,6.49,27.32,80,High,Moderate,0.82,-0.98,Normal,Orange Zone,Standard Patrol,Day,Likely to Reoccur
FIR-2022-32248,Cyber Crime,Shivamogga,Shivamogga Rural,2022-09-03 13:46:00,14.492031,74.632835,Open,OFF-3593,Unknown,30,Crowbar,13,3,9,2022,1,0,Monsoon,High,4500,5,4,736,10,8.34,83.34,25,Low,Severe,0.86,0.93,Normal,Green Zone,Standard Patrol,Day,Isolated Incident
FIR-2025-32249,Traffic Offence,Bengaluru Urban,Bengaluru Urban North,2025-02-10 05:22:00,12.357901,78.42618,Closed,OFF-3621,Female,35,Firearm,5,10,2,2025,0,1,Winter,Low,8000,7,2,949,1,12.83,21.17,68,Medium,Low,0.68,0.19,Normal,Orange Zone,Standard Patrol,Night,Isolated Incident
FIR-2020-32250,Theft,Mysuru,Mysuru Rural,2020-05-02 20:02:00,14.079892,76.044567,Under Investigation,OFF-1477,Female,45,Knife,20,2,5,2020,1,0,Summer,Low,8000,10,3,106,8,12.04,22.42,87,High,Moderate,0.8,-0.82,Spike in Summer,Red Zone,Increase Night Patrol,Night,Likely to Reoccur
FIR-2021-32251,Cyber Crime,Bengaluru Urban,Bengaluru Urban Central,2021-01-21 05:18:00,18.189166,74.177515,Under Investigation,OFF-4140,Female,33,Digital,5,21,1,2021,0,0,Winter,Low,4500,6,2,266,0,4.25,62.28,11,Low,Severe,0.73,0.71,Normal,Green Zone,Standard Patrol,Night,Isolated Incident
FIR-2021-32252,Drug Trafficking,Kalaburagi,Kalaburagi North,2021-04-30 23:02:00,16.941495,74.635355,Under Investigation,OFF-1328,Unknown,59,Firearm,23,30,4,2021,0,0,Summer,High,12000,1,4,769,13,11.86,12.89,74,Medium,Moderate,0.51,-0.8,Spike in Summer,Orange Zone,Increase Night Patrol,Night,Likely to Reoccur
FIR-2024-32253,Burglary,Kalaburagi,Kalaburagi North,2024-04-30 23:57:00,12.271284,74.736087,Solved,OFF-2166,Unknown,23,Digital,23,30,4,2024,0,0,Summer,Low,12000,7,1,280,1,2.2,91.18,96,High,Moderate,0.64,-0.71,Spike in Summer,Red Zone,Increase Night Patrol,Night,Likely to Reoccur
FIR-2020-32254,Burglary,Shivamogga,Shivamogga South,2020-12-24 14:28:00,13.516117,78.12669,Open,OFF-2981,Unknown,30,Digital,14,24,12,2020,0,0,Winter,High,4500,4,4,51,0,11.1,55.25,94,High,Low,0.58,0.37,Normal,Red Zone,Standard Patrol,Day,Likely to Reoccur
FIR-2023-32255,Cyber Crime,Bengaluru Urban,Bengaluru Urban Cyber Cell,2023-07-24 22:24:00,17.047462,77.764836,Solved,OFF-2233,Unknown,52,Firearm,22,24,7,2023,0,0,Monsoon,High,4500,10,1,310,11,3.27,53.66,42,Medium,Moderate,0.52,0.86,Normal,Green Zone,Increase Night Patrol,Night,Isolated Incident
FIR-2021-32256,Traffic Offence,Other,Other Rural,2021-11-04 21:43:00,13.934502,77.865957,Open,OFF-1998,Female,43,Firearm,21,4,11,2021,0,0,Winter,Medium,12000,4,4,119,6,1.65,28.94,41,Medium,Low,0.65,0.27,Normal,Green Zone,Increase Night Patrol,Night,Isolated Incident
FIR-2022-32257,Property Dispute,Ballari,Ballari Rural,2022-12-14 07:57:00,17.033583,74.310636,Solved,OFF-3032,Male,67,Digital,7,14,12,2022,0,0,Winter,Medium,8000,5,1,999,9,8.71,5.03,33,Low,Moderate,0.68,0.71,Normal,Green Zone,Standard Patrol,Day,Isolated Incident
FIR-2025-32258,Traffic Offence,Bengaluru Urban,Bengaluru Urban South,2025-10-07 04:54:00,13.270134,74.809377,Closed,OFF-2169,Unknown,46,Firearm,4,7,10,2025,0,0,Monsoon,Low,4500,3,2,913,14,7.88,63.04,32,Low,Low,0.51,-0.54,Normal,Green Zone,Increase Night Patrol,Night,Isolated Incident
FIR-2026-32259,Property Dispute,Hubballi Dharwad,Hubballi Dharwad Cyber Cell,2026-04-18 17:55:00,17.017049,76.094446,Closed,OFF-4822,Unknown,47,Crowbar,17,18,4,2026,1,1,Summer,High,8000,8,2,384,7,12.58,26.04,68,Medium,Moderate,0.73,0.41,Spike in Summer,Orange Zone,Standard Patrol,Day,Isolated Incident
FIR-2020-32260,Assault,Kalaburagi,Kalaburagi South,2020-05-14 12:42:00,15.503115,74.21753,Closed,OFF-4152,Unknown,58,Firearm,12,14,5,2020,0,0,Summer,High,12000,9,3,168,9,5.87,7.59,31,Low,Low,0.88,0.46,Spike in Summer,Green Zone,Standard Patrol,Day,Isolated Incident
