CSID,CaseMasterID,csdate,cstype,PolicePersonID
9754,49400,2020-12-30,A,353
9755,49407,2025-11-09,A,359
9756,49427,2020-08-29,A,431
9757,49446,2024-05-23,A,136
9758,49456,2024-03-09,A,138
9759,49461,2025-08-26,A,284
9760,49478,2025-04-21,A,137
9761,49483,2024-08-16,A,460
9762,49486,2021-03-25,A,125
9763,49493,2022-05-03,A,410
9764,49502,2022-02-22,A,312
9765,49505,2020-10-10,A,20
9766,49517,2020-04-28,A,265
9767,49531,2023-01-09,A,180
9768,49532,2025-11-23,A,220
9769,49539,2022-04-27,A,359
9770,49540,2022-07-08,A,100
9771,49545,2021-10-05,A,374
9772,49547,2026-10-05,A,482
9773,49548,2022-10-13,A,303
9774,49550,2022-02-19,A,489
9775,49561,2025-10-10,A,319
9776,49562,2025-06-30,A,19
9777,49564,2021-10-07,A,410
9778,49576,2022-12-03,A,420
9779,49577,2025-07-01,A,230
9780,49585,2023-12-23,A,159
9781,49586,2021-05-01,A,82
9782,49589,2025-08-27,A,113
9783,49592,2022-03-13,A,444
9784,49619,2026-03-31,A,107
9785,49625,2020-11-17,A,396
9786,49632,2026-04-24,A,341
9787,49634,2023-12-13,A,479
9788,49639,2021-02-27,A,49
9789,49641,2022-09-06,A,11
9790,49646,2025-01-23,A,358
9791,49654,2024-08-11,A,478
9792,49655,2022-06-20,A,47
9793,49665,2022-11-18,A,407
9794,49670,2024-01-02,A,422
9795,49674,2024-04-24,A,172
9796,49677,2020-02-27,A,460
9797,49678,2023-07-27,A,416
9798,49679,2024-03-24,A,392
9799,49685,2023-03-06,A,196
9800,49686,2025-05-24,A,401
9801,49690,2022-05-25,A,34
9802,49695,2023-03-06,A,88
9803,49697,2024-04-15,A,48
9804,49699,2023-02-27,A,296
9805,49701,2020-09-19,A,487
9806,49704,2026-10-23,A,429
9807,49716,2021-05-20,A,439
9808,49724,2020-08-13,A,303
9809,49730,2026-01-08,A,310
9810,49740,2023-08-17,A,101
9811,49741,2025-12-13,A,286
9812,49747,2022-06-02,A,174
9813,49754,2024-05-21,A,306
9814,49755,2022-07-21,A,367
9815,49756,2021-05-26,A,36
9816,49758,2026-11-01,A,92
9817,49760,2024-07-17,A,309
9818,49778,2023-05-01,A,303
9819,49782,2020-06-07,A,273
9820,49784,2020-03-12,A,152
9821,49796,2025-01-06,A,322
9822,49799,2024-05-04,A,178
9823,49804,2020-03-20,A,73
9824,49807,2024-09-06,A,67
9825,49809,2025-07-26,A,303
9826,49817,2022-01-14,A,24
9827,49820,2022-01-16,A,241
9828,49821,2021-03-02,A,467
9829,49827,2026-09-15,A,380
9830,49829,2021-08-14,A,161
9831,49836,2024-10-03,A,289
9832,49850,2023-02-16,A,267
9833,49867,2022-01-05,A,182
9834,49868,2024-07-02,A,182
9835,49871,2022-12-07,A,480
9836,49878,2022-04-30,A,168
9837,49879,2025-09-06,A,8
9838,49884,2025-05-17,A,21
9839,49886,2024-01-28,A,325
9840,49889,2022-07-02,A,51
9841,49890,2026-11-24,A,51
9842,49894,2020-11-10,A,482
9843,49895,2021-09-29,A,51
9844,49901,2027-02-21,A,295
9845,49905,2023-12-25,A,83
9846,49913,2024-12-18,A,268
9847,49915,2021-11-11,A,453
9848,49919,2020-12-29,A,21
9849,49927,2025-04-09,A,80
9850,49930,2026-11-25,A,102
9851,49933,2021-08-26,A,331
9852,49936,2021-01-26,A,5
9853,49937,2025-02-16,A,418
9854,49948,2020-03-18,A,117
9855,49957,2025-08-09,A,86
9856,49958,2027-01-29,A,143
9857,49964,2024-12-25,A,456
9858,49966,2021-06-20,A,349
9859,49969,2020-10-21,A,457
9860,49970,2020-12-04,A,287
9861,49976,2020-12-04,A,438
9862,49984,2026-09-17,A,69
9863,49986,2023-01-14,A,271
9864,50000,2023-11-11,A,411
9865,50003,2023-03-19,A,415
9866,50005,2021-01-28,A,410
9867,50006,2022-05-02,A,153
9868,50007,2025-03-27,A,315
9869,50010,2024-10-05,A,79
9870,50014,2026-11-18,A,5
9871,50024,2024-06-25,A,263
9872,50029,2025-04-09,A,25
9873,50033,2023-07-16,A,297
9874,50040,2024-10-04,A,49
9875,50041,2021-06-23,A,349
9876,50050,2025-07-06,A,56
9877,50055,2026-05-06,A,313
9878,50059,2022-07-25,A,126
9879,50063,2021-02-18,A,386
9880,50068,2023-07-06,A,265
9881,50069,2021-10-23,A,210
9882,50071,2026-08-06,A,11
9883,50075,2021-03-27,A,472
9884,50078,2024-08-21,A,341
9885,50082,2023-10-20,A,357
9886,50090,2025-03-12,A,420
9887,50094,2027-02-25,A,43
9888,50099,2024-01-27,A,176
9889,50101,2024-12-19,A,479
9890,50103,2022-04-25,A,258
9891,50109,2025-05-13,A,25
9892,50110,2026-08-24,A,117
9893,50114,2022-03-29,A,246
9894,50117,2021-09-25,A,234
9895,50125,2022-03-30,A,468
9896,50135,2023-01-01,A,54
9897,50141,2021-02-10,A,214
9898,50147,2025-05-22,A,404
9899,50157,2025-09-01,A,372
9900,50162,2023-06-13,A,466
9901,50164,2022-12-25,A,115
9902,50165,2021-03-23,A,67
9903,50175,2024-06-19,A,267
9904,50181,2023-12-30,A,473
9905,50183,2024-01-01,A,129
9906,50185,2025-04-17,A,101
9907,50189,2024-06-28,A,69
9908,50190,2022-12-28,A,472
9909,50192,2021-10-09,A,217
9910,50193,2021-08-03,A,197
9911,50200,2027-02-04,A,356
9912,50201,2024-10-09,A,250
9913,50205,2023-06-01,A,411
9914,50208,2020-05-17,A,166
9915,50220,2021-01-04,A,235
9916,50221,2022-11-04,A,387
9917,50225,2024-08-13,A,79
9918,50226,2022-06-09,A,385
9919,50228,2021-03-07,A,278
9920,50229,2020-09-10,A,322
9921,50235,2026-12-21,A,277
9922,50236,2024-10-13,A,11
9923,50245,2025-04-13,A,461
9924,50246,2026-01-03,A,466
9925,50252,2025-07-18,A,56
9926,50254,2023-09-19,A,457
9927,50258,2026-08-17,A,353
9928,50266,2021-11-04,A,68
9929,50269,2026-06-28,A,488
9930,50275,2021-02-27,A,358
9931,50276,2022-05-04,A,480
9932,50280,2027-01-24,A,325
9933,50303,2021-10-11,A,107
9934,50309,2023-04-25,A,211
9935,50311,2026-07-26,A,70
9936,50327,2026-10-08,A,158
9937,50332,2023-02-14,A,167
9938,50336,2023-03-17,A,360
9939,50345,2026-07-17,A,119
9940,50350,2025-02-28,A,225
9941,50353,2025-12-05,A,426
9942,50354,2020-07-02,A,246
9943,50355,2025-03-05,A,341
9944,50358,2026-08-28,A,87
9945,50361,2025-01-19,A,446
9946,50363,2022-08-13,A,109
9947,50368,2026-10-03,A,259
9948,50378,2025-08-15,A,56
9949,50379,2027-02-05,A,309
9950,50380,2025-11-03,A,486
9951,50382,2020-04-18,A,298
9952,50383,2026-05-08,A,268
9953,50385,2022-01-30,A,94
9954,50386,2025-08-12,A,484
9955,50387,2023-06-09,A,49
9956,50394,2024-10-30,A,84
9957,50398,2024-05-16,A,28
9958,50399,2025-12-10,A,247
9959,50404,2025-06-19,A,48
9960,50411,2024-02-23,A,422
9961,50414,2022-09-14,A,123
9962,50421,2025-02-03,A,224
9963,50425,2021-11-14,A,105
9964,50438,2020-12-13,A,285
9965,50449,2023-03-23,A,352
9966,50459,2023-03-19,A,384
9967,50460,2026-10-01,A,278
9968,50462,2022-10-15,A,306
9969,50469,2023-08-05,A,22
9970,50478,2026-10-27,A,289
9971,50479,2026-02-16,A,167
9972,50481,2024-03-13,A,22
9973,50485,2026-07-21,A,94
9974,50496,2023-11-13,A,426
9975,50523,2026-11-06,A,2
9976,50542,2024-10-19,A,110
9977,50543,2021-11-28,A,394
9978,50544,2023-09-17,A,156
9979,50547,2023-07-09,A,497
9980,50557,2022-10-29,A,265
9981,50560,2025-05-03,A,66
9982,50580,2022-04-21,A,483
9983,50584,2020-09-28,A,204
9984,50591,2024-05-06,A,15
9985,50598,2020-04-13,A,185
9986,50607,2021-02-25,A,312
9987,50610,2025-11-11,A,466
9988,50611,2023-01-09,A,6
9989,50616,2024-11-22,A,401
9990,50626,2022-06-19,A,159
9991,50632,2021-06-07,A,58
9992,50636,2020-05-23,A,233
9993,50653,2024-05-13,A,499
9994,50654,2022-11-20,A,402
9995,50656,2027-03-15,A,2
9996,50668,2026-04-12,A,336
9997,50678,2024-09-24,A,136
9998,50691,2022-01-07,A,225
9999,50696,2021-11-17,A,226
10000,50697,2026-07-03,A,276
10001,50702,2026-10-16,A,367
10002,50715,2026-03-05,A,199
10003,50724,2021-11-05,A,314
10004,50727,2024-11-18,A,122
10005,50729,2024-06-26,A,325
10006,50736,2024-05-25,A,142
10007,50738,2026-08-04,A,387
10008,50739,2027-01-03,A,286
10009,50744,2020-03-28,A,439
10010,50745,2020-09-29,A,246
10011,50751,2022-03-23,A,249
10012,50755,2026-07-30,A,466
10013,50768,2025-05-15,A,252
10014,50783,2021-10-21,A,426
10015,50786,2022-09-03,A,271
10016,50788,2023-04-22,A,87
10017,50790,2024-03-30,A,29
10018,50801,2025-11-02,A,423
10019,50802,2023-12-13,A,277
10020,50803,2023-07-10,A,66
10021,50806,2021-09-25,A,309
10022,50807,2025-08-20,A,5
10023,50815,2023-06-14,A,495
10024,50834,2024-05-06,A,52
10025,50836,2021-03-22,A,230
10026,50842,2024-10-10,A,235
10027,50844,2022-09-01,A,225
10028,50847,2026-08-02,A,496
10029,50848,2022-06-16,A,492
10030,50849,2025-08-11,A,429
10031,50862,2020-06-24,A,494
10032,50866,2025-07-31,A,370
10033,50869,2023-02-06,A,10
10034,50870,2020-05-01,A,247
10035,50873,2021-09-23,A,45
10036,50879,2022-05-08,A,193
10037,50892,2022-10-28,A,346
10038,50898,2021-03-17,A,210
10039,50901,2025-01-09,A,195
10040,50909,2021-10-22,A,86
10041,50911,2024-03-08,A,421
10042,50921,2024-05-20,A,56
10043,50931,2025-04-28,A,354
10044,50939,2024-09-12,A,271
10045,50960,2025-02-11,A,412
10046,50965,2027-01-03,A,396
10047,50967,2026-07-14,A,494
10048,50968,2023-05-25,A,308
10049,50978,2021-03-26,A,185
10050,50981,2023-04-18,A,373
10051,50991,2024-11-20,A,200
10052,50994,2024-08-09,A,1
10053,50996,2023-12-30,A,485
10054,51000,2025-10-26,A,268
10055,51003,2024-04-08,A,23
10056,51005,2022-02-03,A,432
10057,51008,2024-02-06,A,30
10058,51009,2023-05-05,A,47
10059,51010,2026-03-13,A,347
10060,51020,2021-07-23,A,60
10061,51021,2022-12-15,A,410
10062,51029,2021-02-26,A,298
10063,51030,2026-05-16,A,164
10064,51033,2023-02-21,A,442
10065,51034,2025-08-02,A,69
10066,51038,2020-07-08,A,59
10067,51040,2020-10-13,A,108
10068,51056,2020-03-24,A,59
10069,51062,2021-11-28,A,357
10070,51064,2021-08-01,A,436
10071,51065,2027-03-21,A,84
10072,51066,2024-05-17,A,102
10073,51078,2020-12-27,A,319
10074,51079,2021-03-19,A,170
10075,51081,2022-07-13,A,118
10076,51089,2021-11-04,A,253
10077,51093,2026-12-23,A,285
10078,51099,2025-01-08,A,33
10079,51100,2022-03-29,A,163
10080,51105,2021-02-16,A,149
10081,51108,2026-07-05,A,189
10082,51109,2026-05-03,A,421
10083,51112,2022-12-21,A,493
10084,51116,2021-09-22,A,312
10085,51117,2025-05-01,A,69
10086,51119,2023-04-06,A,56
10087,51124,2025-08-20,A,272
10088,51127,2025-03-31,A,264
10089,51135,2024-05-16,A,171
10090,51144,2022-06-27,A,266
10091,51149,2020-05-04,A,271
10092,51152,2024-03-30,A,257
10093,51156,2022-10-23,A,452
10094,51177,2024-06-11,A,168
10095,51179,2026-05-28,A,43
10096,51183,2024-03-25,A,231
10097,51184,2024-11-22,A,485
10098,51191,2023-08-18,A,185
10099,51200,2023-11-16,A,25
10100,51206,2021-12-30,A,90
10101,51207,2024-12-04,A,281
10102,51210,2026-10-10,A,41
10103,51217,2021-02-13,A,439
10104,51219,2020-06-20,A,229
10105,51220,2026-04-10,A,226
10106,51230,2023-12-14,A,194
10107,51231,2026-01-04,A,452
10108,51234,2025-04-13,A,380
10109,51235,2025-03-10,A,380
10110,51237,2023-07-14,A,419
10111,51241,2021-06-06,A,104
10112,51242,2024-05-22,A,133
10113,51252,2021-11-24,A,146
10114,51255,2022-12-30,A,305
10115,51256,2021-04-12,A,11
10116,51259,2023-10-01,A,375
10117,51262,2024-08-28,A,230
10118,51264,2022-03-30,A,129
10119,51277,2026-03-08,A,335
10120,51279,2021-03-01,A,419
10121,51281,2024-06-23,A,260
10122,51283,2025-01-20,A,53
10123,51294,2025-11-15,A,478
10124,51308,2020-08-11,A,221
10125,51312,2022-11-08,A,472
10126,51313,2020-06-11,A,22
10127,51315,2023-01-21,A,79
10128,51320,2021-06-21,A,104
10129,51321,2021-05-01,A,187
10130,51325,2023-06-06,A,287
10131,51335,2023-06-02,A,127
10132,51339,2024-07-26,A,161
10133,51356,2023-10-09,A,159
10134,51357,2021-12-27,A,268
10135,51364,2026-06-19,A,429
10136,51368,2022-12-02,A,276
10137,51371,2020-03-29,A,443
10138,51387,2020-08-02,A,191
10139,51389,2025-07-13,A,245
10140,51390,2026-04-10,A,268
10141,51391,2027-03-01,A,272
10142,51393,2023-06-11,A,218
10143,51400,2025-07-07,A,40
10144,51406,2022-06-25,A,410
10145,51407,2022-05-15,A,296
10146,51408,2023-12-28,A,7
10147,51424,2025-11-25,A,98
10148,51429,2027-01-30,A,187
10149,51439,2024-12-22,A,343
10150,51444,2023-10-30,A,124
10151,51447,2024-08-06,A,268
10152,51461,2023-11-05,A,462
10153,51467,2026-12-06,A,199
10154,51472,2023-09-19,A,310
10155,51476,2024-02-11,A,212
10156,51480,2022-05-23,A,83
10157,51485,2023-12-13,A,1
10158,51493,2025-07-23,A,22
10159,51497,2024-05-14,A,432
10160,51501,2026-06-02,A,469
10161,51518,2022-06-08,A,328
10162,51520,2023-11-20,A,390
10163,51522,2023-01-24,A,296
10164,51524,2025-09-05,A,482
10165,51531,2024-06-10,A,282
10166,51541,2023-11-08,A,384
10167,51543,2024-05-13,A,352
10168,51548,2024-06-05,A,107
10169,51552,2023-02-15,A,60
10170,51560,2026-05-29,A,479
10171,51561,2022-06-19,A,246
10172,51565,2021-04-08,A,313
10173,51566,2026-05-19,A,424
10174,51567,2025-11-22,A,282
10175,51569,2020-04-09,A,17
10176,51575,2024-11-10,A,337
10177,51593,2023-03-26,A,203
10178,51599,2022-01-04,A,8
10179,51607,2021-03-02,A,418
10180,51633,2025-09-03,A,256
10181,51635,2025-03-28,A,161
10182,51638,2021-09-13,A,393
10183,51640,2026-06-13,A,322
10184,51649,2022-05-07,A,149
10185,51654,2026-09-23,A,454
10186,51658,2023-11-03,A,286
10187,51659,2021-01-16,A,386
10188,51660,2021-09-02,A,468
10189,51672,2020-11-01,A,429
10190,51689,2020-03-16,A,267
10191,51695,2022-05-15,A,143
10192,51701,2024-01-15,A,137
10193,51710,2024-01-02,A,165
10194,51711,2022-05-11,A,7
10195,51714,2025-08-28,A,119
10196,51718,2026-06-19,A,189
10197,51726,2025-12-06,A,264
10198,51728,2022-09-13,A,387
10199,51729,2022-01-17,A,309
10200,51738,2023-04-19,A,488
10201,51739,2021-03-27,A,286
10202,51741,2026-09-22,A,218
10203,51742,2025-07-14,A,297
10204,51746,2022-12-25,A,409
10205,51747,2027-01-05,A,175
10206,51750,2024-07-08,A,344
10207,51751,2020-11-08,A,383
10208,51756,2021-02-14,A,67
10209,51758,2022-12-05,A,278
10210,51767,2023-09-01,A,489
10211,51769,2022-09-22,A,380
10212,51770,2022-12-04,A,367
10213,51782,2023-04-08,A,411
10214,51783,2023-06-01,A,342
10215,51785,2024-03-03,A,300
10216,51822,2023-01-10,A,268
10217,51824,2026-01-06,A,336
10218,51838,2021-05-21,A,11
10219,51848,2020-06-19,A,263
10220,51850,2020-11-28,A,282
10221,51854,2023-01-28,A,52
10222,51858,2022-02-02,A,343
10223,51874,2022-07-29,A,440
10224,51875,2023-04-08,A,245
10225,51877,2024-02-26,A,273
10226,51878,2023-05-05,A,485
10227,51887,2023-02-08,A,90
10228,51893,2026-03-02,A,398
10229,51897,2020-10-07,A,312
10230,51900,2024-11-22,A,328
10231,51907,2027-01-20,A,498
10232,51915,2026-10-18,A,115
10233,51920,2026-01-09,A,25
10234,51921,2024-05-21,A,288
10235,51935,2026-08-20,A,121
10236,51942,2026-03-21,A,476
10237,51948,2021-10-31,A,80
10238,51954,2024-06-13,A,116
10239,51956,2022-12-29,A,420
10240,51958,2021-04-23,A,168
10241,51964,2020-07-23,A,200
10242,51965,2026-04-06,A,133
10243,51968,2026-04-15,A,424
10244,51984,2023-09-26,A,115
10245,51985,2020-03-24,A,43
10246,51986,2025-01-13,A,141
10247,51989,2022-09-18,A,115
10248,51991,2024-06-14,A,260
10249,51998,2021-01-28,A,319
10250,52001,2024-12-06,A,418
10251,52003,2026-12-17,A,349
10252,52017,2020-08-04,A,311
10253,52020,2021-01-26,A,10
10254,52022,2022-04-29,A,104
10255,52033,2025-12-03,A,279
10256,52043,2022-01-07,A,130
10257,52046,2024-01-17,A,494
10258,52053,2024-07-15,A,183
10259,52054,2025-03-08,A,178
10260,52056,2020-12-04,A,312
10261,52061,2023-09-18,A,20
10262,52076,2021-05-12,A,83
10263,52079,2023-08-12,A,87
10264,52082,2022-11-16,A,215
10265,52084,2021-04-05,A,100
10266,52087,2022-07-01,A,471
10267,52089,2020-07-12,A,94
10268,52092,2025-08-15,A,99
10269,52102,2026-03-22,A,465
10270,52103,2025-08-06,A,312
10271,52115,2022-10-20,A,410
10272,52119,2023-12-03,A,489
10273,52121,2022-12-13,A,199
10274,52122,2025-02-01,A,381
10275,52123,2023-06-13,A,296
10276,52126,2023-08-12,A,424
10277,52127,2025-05-05,A,313
10278,52129,2024-11-12,A,311
10279,52136,2020-07-26,A,312
10280,52139,2023-02-06,A,373
10281,52142,2022-05-09,A,267
10282,52144,2021-08-31,A,319
10283,52147,2021-09-09,A,10
10284,52159,2020-04-14,A,91
10285,52168,2024-02-05,A,309
10286,52170,2022-02-19,A,362
10287,52175,2022-09-07,A,161
10288,52180,2026-02-06,A,313
10289,52181,2026-12-08,A,32
10290,52183,2020-09-25,A,100
10291,52184,2023-10-20,A,206
10292,52185,2022-10-26,A,114
10293,52191,2022-02-16,A,377
10294,52214,2025-09-16,A,146
10295,52219,2025-04-29,A,58
10296,52223,2026-12-24,A,1
10297,52225,2022-04-01,A,96
10298,52230,2021-10-01,A,213
10299,52238,2021-03-27,A,27
10300,52240,2020-04-02,A,29
10301,52258,2021-12-07,A,390
10302,52259,2025-07-06,A,109
10303,52263,2023-12-11,A,473
10304,52270,2024-03-02,A,247
10305,52273,2025-12-13,A,313
10306,52284,2026-07-29,A,144
10307,52289,2026-06-16,A,293
10308,52306,2022-10-29,A,107
10309,52307,2026-02-06,A,148
10310,52310,2020-05-11,A,209
10311,52326,2021-04-15,A,263
10312,52328,2027-01-04,A,421
10313,52332,2020-12-16,A,384
10314,52334,2025-01-07,A,226
10315,52341,2023-04-21,A,230
10316,52343,2024-05-11,A,111
10317,52350,2024-01-31,A,237
10318,52358,2023-09-23,A,377
10319,52362,2024-08-03,A,62
10320,52364,2023-09-06,A,115
10321,52375,2020-08-12,A,190
10322,52379,2026-01-14,A,329
10323,52383,2021-01-19,A,104
10324,52384,2026-02-07,A,402
10325,52386,2024-01-21,A,253
10326,52388,2021-09-25,A,190
10327,52391,2022-11-01,A,480
10328,52396,2026-08-15,A,298
10329,52407,2022-01-06,A,376
10330,52411,2020-06-18,A,447
10331,52417,2025-12-03,A,114
10332,52426,2021-05-14,A,247
10333,52430,2024-01-10,A,59
10334,52436,2023-10-25,A,148
10335,52442,2026-02-17,A,420
10336,52449,2024-12-04,A,211
10337,52452,2025-03-21,A,467
10338,52460,2025-11-08,A,107
10339,52462,2024-07-04,A,246
10340,52467,2025-10-10,A,126
10341,52472,2024-06-28,A,423
10342,52477,2022-10-27,A,229
10343,52480,2026-05-23,A,438
10344,52487,2020-09-20,A,47
10345,52497,2024-11-30,A,494
10346,52508,2025-04-22,A,128
10347,52515,2024-03-21,A,335
10348,52523,2020-12-01,A,147
10349,52529,2022-03-28,A,76
10350,52533,2024-10-31,A,130
10351,52538,2023-04-24,A,274
10352,52543,2022-10-14,A,170
10353,52548,2021-02-20,A,452
10354,52549,2024-07-11,A,353
10355,52550,2026-05-06,A,338
10356,52553,2025-10-26,A,284
10357,52559,2026-04-15,A,136
10358,52565,2026-07-18,A,437
10359,52566,2021-05-04,A,279
10360,52567,2025-05-02,A,178
10361,52572,2026-02-26,A,455
10362,52578,2022-01-28,A,454
10363,52581,2021-12-30,A,312
10364,52585,2025-09-01,A,321
10365,52588,2022-09-11,A,58
10366,52601,2027-01-31,A,317
10367,52603,2022-12-26,A,263
10368,52609,2021-10-22,A,269
10369,52614,2023-11-25,A,216
10370,52615,2022-09-10,A,111
10371,52618,2023-04-08,A,259
10372,52625,2025-01-29,A,247
10373,52642,2022-08-11,A,185
10374,52645,2025-10-31,A,225
10375,52647,2023-12-21,A,190
10376,52664,2026-02-14,A,205
10377,52666,2020-07-19,A,286
10378,52671,2022-11-09,A,247
10379,52681,2025-10-02,A,259
10380,52687,2023-03-27,A,328
10381,52689,2022-07-07,A,174
10382,52696,2024-07-05,A,308
10383,52701,2021-01-07,A,22
10384,52703,2025-12-29,A,226
10385,52704,2023-01-23,A,253
10386,52705,2020-07-05,A,252
10387,52706,2026-03-28,A,281
10388,52709,2021-03-09,A,203
10389,52711,2021-11-25,A,214
10390,52713,2022-03-28,A,408
10391,52717,2022-04-22,A,488
10392,52730,2020-10-06,A,69
10393,52740,2022-11-22,A,490
10394,52743,2024-07-08,A,402
10395,52744,2025-11-08,A,76
10396,52761,2024-04-17,A,119
10397,52770,2026-01-07,A,115
10398,52784,2025-04-12,A,413
10399,52789,2021-08-14,A,401
10400,52792,2023-10-18,A,64
10401,52793,2025-09-20,A,361
10402,52809,2020-11-03,A,482
10403,52811,2026-05-26,A,208
10404,52813,2026-10-09,A,352
10405,52818,2020-07-20,A,208
10406,52828,2025-07-15,A,297
10407,52833,2024-11-16,A,268
10408,52836,2026-01-27,A,134
10409,52838,2023-11-29,A,303
10410,52845,2025-06-13,A,438
10411,52859,2022-04-01,A,420
10412,52861,2024-03-26,A,61
10413,52862,2025-08-29,A,145
10414,52863,2024-12-31,A,39
10415,52865,2022-12-29,A,104
10416,52870,2020-07-30,A,71
10417,52877,2023-05-19,A,118
10418,52882,2021-10-29,A,196
10419,52890,2023-06-30,A,112
10420,52893,2026-12-07,A,313
10421,52896,2022-12-27,A,203
10422,52899,2021-07-15,A,29
10423,52902,2020-07-22,A,188
10424,52904,2022-06-17,A,241
10425,52907,2022-03-13,A,208
10426,52909,2024-07-26,A,380
10427,52916,2023-03-17,A,190
10428,52919,2021-09-14,A,315
10429,52921,2026-09-27,A,342
10430,52925,2025-01-16,A,70
10431,52929,2023-01-17,A,235
10432,52934,2020-10-17,A,187
10433,52937,2021-08-04,A,146
10434,52941,2021-01-04,A,58
10435,52950,2023-02-01,A,210
10436,52953,2021-09-02,A,253
10437,52958,2026-01-27,A,90
10438,52960,2021-07-20,A,212
10439,52970,2023-10-18,A,50
10440,52976,2022-03-08,A,233
10441,52979,2020-10-13,A,325
10442,52987,2022-10-17,A,322
10443,52990,2026-12-26,A,428
10444,52991,2024-08-15,A,473
10445,52999,2026-05-24,A,323
10446,53003,2023-07-23,A,24
10447,53005,2024-04-21,A,337
10448,53012,2022-03-20,A,213
10449,53023,2026-07-30,A,476
10450,53025,2020-05-30,A,438
10451,53041,2023-04-06,A,386
10452,53047,2026-12-02,A,17
10453,53051,2023-08-05,A,465
10454,53055,2024-08-15,A,163
10455,53058,2026-10-07,A,191
10456,53060,2021-06-02,A,266
10457,53061,2024-08-25,A,372
10458,53062,2026-11-05,A,43
10459,53066,2020-10-22,A,467
10460,53072,2022-03-21,A,438
10461,53074,2025-04-16,A,177
10462,53086,2023-12-18,A,441
10463,53088,2027-02-03,A,256
10464,53094,2022-03-12,A,387
10465,53096,2027-02-16,A,50
10466,53100,2021-04-25,A,470
10467,53109,2023-03-06,A,324
10468,53114,2026-06-02,A,325
10469,53121,2021-08-02,A,387
10470,53137,2024-02-19,A,35
10471,53138,2022-02-11,A,201
10472,53149,2021-10-10,A,201
10473,53154,2024-11-03,A,95
10474,53159,2022-03-26,A,51
10475,53166,2024-04-24,A,25
10476,53168,2020-08-24,A,272
10477,53170,2022-11-18,A,110
10478,53182,2020-10-15,A,170
10479,53183,2025-07-23,A,102
10480,53184,2023-01-19,A,142
10481,53187,2021-09-06,A,470
10482,53188,2021-10-06,A,386
10483,53189,2024-02-18,A,385
10484,53202,2024-04-21,A,211
10485,53210,2024-05-13,A,51
10486,53216,2022-11-24,A,433
10487,53217,2020-05-05,A,257
10488,53225,2024-07-09,A,24
10489,53226,2026-05-18,A,427
10490,53233,2023-01-06,A,469
10491,53239,2027-01-07,A,490
10492,53243,2022-12-30,A,309
10493,53245,2026-04-15,A,431
10494,53249,2023-09-19,A,216
10495,53270,2023-07-21,A,350
10496,53277,2024-06-13,A,138
10497,53291,2021-12-29,A,416
10498,53295,2021-05-24,A,264
10499,53299,2026-05-08,A,35
10500,53301,2025-07-28,A,299
10501,53302,2020-11-24,A,388
10502,53303,2025-04-13,A,33
10503,53308,2020-06-15,A,335
10504,53309,2022-07-22,A,104
10505,53311,2025-07-01,A,72
10506,53318,2026-10-19,A,236
10507,53321,2026-08-07,A,463
10508,53329,2023-05-30,A,468
10509,53333,2023-04-16,A,297
10510,53340,2026-01-28,A,421
10511,53347,2026-03-28,A,29
10512,53355,2020-10-29,A,19
10513,53357,2024-05-20,A,309
10514,53366,2025-04-12,A,137
10515,53368,2020-12-13,A,187
10516,53371,2025-07-25,A,39
10517,53383,2021-02-03,A,483
10518,53387,2020-09-26,A,163
10519,53394,2021-12-02,A,484
10520,53395,2024-07-06,A,216
10521,53401,2021-09-10,A,50
10522,53404,2020-12-17,A,338
10523,53405,2021-04-17,A,420
10524,53407,2020-04-23,A,447
10525,53417,2025-02-13,A,22
10526,53421,2025-02-16,A,22
10527,53426,2025-02-13,A,268
10528,53427,2020-04-18,A,80
10529,53430,2023-10-13,A,423
10530,53437,2023-12-16,A,150
10531,53439,2026-04-07,A,276
10532,53444,2021-03-15,A,343
10533,53450,2022-07-03,A,40
