ArrestSurrenderID,CaseMasterID,ArrestSurrenderTypeID,ArrestSurrenderDate,ArrestSurrenderStateId,ArrestSurrenderDistrictId,PoliceStationID,IOID,CourtID,AccusedMasterID,IsAccused,IsComplainantAccused
18526,38660,1,2020-06-19,1,23,132,283,64,96899,1,0
18527,38660,1,2020-06-29,1,26,132,283,64,96900,1,0
18528,38669,1,2023-04-12,1,30,231,100,117,96916,1,0
18529,38669,1,2023-03-31,1,27,231,100,117,96917,1,0
18530,38670,1,2026-12-01,1,15,198,353,97,96918,1,0
18531,38676,1,2025-05-31,1,17,29,29,18,96928,1,0
18532,38676,1,2025-05-19,1,28,29,29,18,96929,1,0
18533,38676,1,2025-05-22,1,28,29,29,18,96930,1,0
18534,38688,1,2022-06-29,1,10,24,452,13,96960,1,0
18535,38688,1,2022-06-29,1,20,24,452,13,96961,1,0
18536,38689,1,2023-05-12,1,3,117,7,56,96962,1,0
18537,38689,1,2023-05-11,1,18,117,7,56,96964,1,0
18538,38689,1,2023-05-03,1,19,117,7,56,96965,1,0
18539,38692,1,2023-04-02,1,22,237,433,119,96973,1,0
18540,38705,1,2020-07-17,1,2,201,82,96,97005,1,0
18541,38705,1,2020-07-19,1,8,201,82,96,97006,1,0
18542,38706,1,2027-01-11,1,5,221,471,106,97009,1,0
18543,38706,1,2026-12-19,1,17,221,471,106,97010,1,0
18544,38709,1,2020-10-13,1,19,232,395,118,97020,1,0
18545,38722,1,2023-03-19,1,22,123,119,57,97050,1,0
18546,38722,1,2023-03-21,1,31,123,119,57,97051,1,0
18547,38726,1,2025-07-19,1,29,199,316,96,97060,1,0
18548,38726,1,2025-07-01,1,2,199,316,96,97061,1,0
18549,38726,1,2025-06-25,1,18,199,316,96,97062,1,0
18550,38726,1,2025-07-03,1,10,199,316,96,97063,1,0
18551,38731,1,2025-07-07,1,2,103,463,48,97075,1,0
18552,38741,1,2025-11-15,1,7,186,363,94,97100,1,0
18553,38741,1,2025-11-07,1,25,186,363,94,97101,1,0
18554,38741,1,2025-11-17,1,21,186,363,94,97102,1,0
18555,38741,1,2025-11-18,1,11,186,363,94,97103,1,0
18556,38751,1,2026-02-18,1,12,13,214,6,97128,1,0
18557,38751,1,2026-02-25,1,13,13,214,6,97130,1,0
18558,38751,1,2026-02-17,1,2,13,214,6,97131,1,0
18559,38753,1,2026-05-05,1,8,214,118,102,97137,1,0
18560,38753,1,2026-04-30,1,11,214,118,102,97138,1,0
18561,38756,1,2021-01-03,1,19,259,135,128,97142,1,0
18562,38756,1,2020-12-24,1,28,259,135,128,97143,1,0
18563,38760,1,2025-02-26,1,5,73,203,37,97155,1,0
18564,38760,1,2025-02-21,1,24,73,203,37,97156,1,0
18565,38761,1,2024-09-08,1,31,57,149,18,97157,1,0
18566,38761,1,2024-09-04,1,5,57,149,18,97158,1,0
18567,38761,1,2024-09-27,1,21,57,149,18,97159,1,0
18568,38761,1,2024-09-08,1,17,57,149,18,97160,1,0
18569,38762,1,2020-08-09,1,19,92,256,42,97161,1,0
18570,38767,1,2024-07-12,1,10,17,271,9,97176,1,0
18571,38779,1,2026-06-05,1,22,253,282,129,97209,1,0
18572,38779,1,2026-06-08,1,3,253,282,129,97210,1,0
18573,38779,1,2026-05-16,1,9,253,282,129,97211,1,0
18574,38781,1,2020-12-07,1,31,194,420,94,97214,1,0
18575,38781,1,2020-12-08,1,4,194,420,94,97215,1,0
18576,38781,1,2020-12-08,1,28,194,420,94,97216,1,0
18577,38782,1,2025-03-15,1,5,61,461,25,97219,1,0
18578,38782,1,2025-03-24,1,18,61,461,25,97220,1,0
18579,38788,1,2020-06-22,1,15,236,16,118,97234,1,0
18580,38791,1,2023-07-09,1,22,35,354,19,97244,1,0
18581,38791,1,2023-07-16,1,13,35,354,19,97246,1,0
18582,38794,1,2021-04-15,1,1,185,50,92,97252,1,0
18583,38797,1,2022-02-14,1,13,24,452,14,97261,1,0
18584,38797,1,2022-02-22,1,3,24,452,14,97262,1,0
18585,38806,1,2026-02-12,1,24,199,415,100,97281,1,0
18586,38806,1,2026-01-23,1,5,199,415,100,97282,1,0
18587,38807,1,2026-04-16,1,18,97,115,43,97283,1,0
18588,38807,1,2026-03-20,1,20,97,115,43,97284,1,0
18589,38807,1,2026-04-18,1,13,97,115,43,97285,1,0
18590,38807,1,2026-04-06,1,19,97,115,43,97286,1,0
18591,38809,1,2024-05-07,1,31,101,190,48,97289,1,0
18592,38809,1,2024-04-25,1,17,101,190,48,97290,1,0
18593,38809,1,2024-04-22,1,10,101,190,48,97292,1,0
18594,38813,1,2020-03-16,1,28,88,49,40,97304,1,0
18595,38822,1,2020-02-24,1,5,55,81,17,97319,1,0
18596,38827,1,2021-10-30,1,16,177,276,84,97329,1,0
18597,38827,1,2021-11-08,1,26,177,276,84,97331,1,0
18598,38828,1,2021-05-12,1,10,149,71,73,97333,1,0
18599,38828,1,2021-05-13,1,4,149,71,73,97335,1,0
18600,38828,1,2021-05-20,1,4,149,71,73,97336,1,0
18601,38839,1,2026-11-07,1,20,174,372,85,97359,1,0
18602,38843,1,2021-11-16,1,12,201,82,101,97369,1,0
18603,38852,1,2026-12-19,1,30,207,291,104,97391,1,0
18604,38858,1,2024-01-15,1,13,164,467,78,97404,1,0
18605,38872,1,2026-04-10,1,9,256,35,129,97433,1,0
18606,38872,1,2026-05-03,1,25,256,35,129,97434,1,0
18607,38872,1,2026-04-15,1,10,256,35,129,97435,1,0
18608,38874,1,2021-08-22,1,26,111,410,54,97439,1,0
18609,38874,1,2021-08-22,1,21,111,410,54,97440,1,0
18610,38874,1,2021-08-14,1,27,111,410,54,97441,1,0
18611,38874,1,2021-08-01,1,26,111,410,54,97442,1,0
18612,38875,1,2021-10-07,1,8,108,373,51,97443,1,0
18613,38875,1,2021-10-26,1,9,108,373,51,97444,1,0
18614,38876,1,2024-02-08,1,24,143,166,72,97445,1,0
18615,38876,1,2024-01-30,1,15,143,166,72,97446,1,0
18616,38878,1,2022-07-11,1,28,39,226,21,97450,1,0
18617,38878,1,2022-06-16,1,29,39,226,21,97451,1,0
18618,38879,1,2023-08-15,1,25,69,250,29,97452,1,0
18619,38879,1,2023-08-04,1,8,69,250,29,97453,1,0
18620,38880,1,2024-08-04,1,27,69,36,28,97454,1,0
18621,38880,1,2024-08-04,1,23,69,36,28,97455,1,0
18622,38880,1,2024-08-19,1,6,69,36,28,97456,1,0
18623,38880,1,2024-07-24,1,12,69,36,28,97457,1,0
18624,38886,1,2020-09-29,1,25,124,288,57,97470,1,0
18625,38886,1,2020-09-21,1,26,124,288,57,97471,1,0
18626,38886,1,2020-09-25,1,16,124,288,57,97472,1,0
18627,38886,1,2020-09-21,1,23,124,288,57,97473,1,0
18628,38903,1,2020-02-03,1,10,183,386,92,97514,1,0
18629,38903,1,2020-01-25,1,2,183,386,92,97515,1,0
18630,38905,1,2024-10-10,1,31,171,273,83,97520,1,0
18631,38905,1,2024-10-17,1,26,171,273,83,97521,1,0
18632,38906,1,2025-04-23,1,6,107,118,52,97522,1,0
18633,38910,1,2025-11-10,1,19,134,253,69,97530,1,0
18634,38922,1,2022-08-04,1,10,11,144,5,97568,1,0
18635,38922,1,2022-08-16,1,1,11,144,5,97569,1,0
18636,38922,1,2022-07-30,1,16,11,144,5,97570,1,0
18637,38923,1,2020-12-30,1,9,226,54,112,97572,1,0
18638,38923,1,2020-12-30,1,8,226,54,112,97573,1,0
18639,38926,1,2020-07-23,1,4,113,79,56,97580,1,0
18640,38926,1,2020-07-23,1,23,113,79,56,97582,1,0
18641,38932,1,2024-01-30,1,26,132,283,67,97597,1,0
18642,38932,1,2024-01-28,1,27,132,283,67,97598,1,0
18643,38936,1,2024-02-17,1,23,11,202,5,97605,1,0
18644,38936,1,2024-03-15,1,6,11,202,5,97606,1,0
18645,38936,1,2024-03-13,1,22,11,202,5,97607,1,0
18646,38936,1,2024-02-27,1,18,11,202,5,97608,1,0
18647,38943,1,2022-07-17,1,29,122,308,61,97627,1,0
18648,38943,1,2022-06-20,1,11,122,308,61,97628,1,0
18649,38943,1,2022-07-01,1,31,122,308,61,97629,1,0
18650,38943,1,2022-07-02,1,24,122,308,61,97630,1,0
18651,38949,1,2025-08-16,1,10,174,372,85,97644,1,0
18652,38949,1,2025-08-16,1,1,174,372,85,97645,1,0
18653,38949,1,2025-08-22,1,5,174,372,85,97646,1,0
18654,38955,1,2024-01-23,1,7,248,92,126,97656,1,0
18655,38955,1,2024-02-03,1,29,248,92,126,97657,1,0
18656,38957,1,2026-11-13,1,17,252,267,127,97661,1,0
18657,38958,1,2021-11-09,1,5,176,369,84,97662,1,0
18658,38958,1,2021-11-19,1,15,176,369,84,97665,1,0
18659,38963,1,2026-06-05,1,29,201,82,96,97681,1,0
18660,38975,1,2021-12-31,1,12,157,491,78,97710,1,0
18661,38986,1,2020-05-21,1,1,3,408,1,97734,1,0
18662,38989,1,2024-06-17,1,3,202,220,101,97743,1,0
18663,39001,1,2020-05-13,1,22,90,492,42,97772,1,0
18664,39001,1,2020-04-30,1,24,90,492,42,97773,1,0
18665,39001,1,2020-05-17,1,29,90,492,42,97774,1,0
18666,39002,1,2021-02-26,1,11,115,265,56,97776,1,0
18667,39002,1,2021-02-24,1,20,115,265,56,97777,1,0
18668,39011,1,2021-09-26,1,5,175,111,85,97799,1,0
18669,39011,1,2021-09-19,1,13,175,111,85,97800,1,0
18670,39019,1,2025-07-30,1,18,185,104,89,97822,1,0
18671,39020,1,2026-05-24,1,28,114,399,55,97823,1,0
18672,39020,1,2026-06-12,1,13,114,399,55,97824,1,0
18673,39023,1,2022-12-23,1,24,239,201,118,97830,1,0
18674,39023,1,2023-01-13,1,19,239,201,118,97831,1,0
18675,39025,1,2022-12-08,1,2,238,314,117,97835,1,0
18676,39025,1,2022-12-05,1,10,238,314,117,97836,1,0
18677,39030,1,2026-05-29,1,29,159,144,79,97851,1,0
18678,39034,1,2026-10-04,1,1,182,243,90,97861,1,0
18679,39040,1,2020-09-08,1,5,142,428,71,97872,1,0
18680,39051,1,2020-01-12,1,1,78,373,40,97894,1,0
18681,39051,1,2020-01-17,1,1,78,373,40,97895,1,0
18682,39051,1,2020-01-23,1,29,78,373,40,97896,1,0
18683,39053,1,2025-07-20,1,16,185,104,91,97898,1,0
18684,39060,1,2023-05-28,1,12,218,99,109,97921,1,0
18685,39061,1,2025-12-31,1,22,258,487,128,97923,1,0
18686,39063,1,2022-04-23,1,3,58,49,16,97925,1,0
18687,39063,1,2022-04-27,1,11,58,49,16,97926,1,0
18688,39063,1,2022-05-14,1,11,58,49,16,97927,1,0
18689,39063,1,2022-04-19,1,22,58,49,16,97928,1,0
18690,39066,1,2020-05-08,1,4,81,450,40,97933,1,0
18691,39066,1,2020-05-02,1,11,81,450,40,97934,1,0
18692,39074,1,2026-05-21,1,12,232,349,119,97951,1,0
18693,39074,1,2026-05-30,1,16,232,349,119,97953,1,0
18694,39077,1,2025-02-16,1,23,125,195,60,97961,1,0
18695,39077,1,2025-02-04,1,14,125,195,60,97962,1,0
18696,39077,1,2025-02-18,1,8,125,195,60,97963,1,0
18697,39081,1,2024-05-11,1,23,257,74,130,97973,1,0
18698,39094,1,2025-10-30,1,7,139,129,70,98006,1,0
18699,39094,1,2025-11-06,1,7,139,129,70,98007,1,0
18700,39094,1,2025-10-29,1,13,139,129,70,98008,1,0
18701,39103,1,2024-02-26,1,18,34,308,17,98031,1,0
18702,39104,1,2024-07-20,1,2,34,308,17,98032,1,0
18703,39107,1,2021-01-17,1,3,72,145,38,98037,1,0
18704,39107,1,2020-12-30,1,16,72,145,38,98038,1,0
18705,39107,1,2021-01-12,1,1,72,145,38,98039,1,0
18706,39107,1,2021-01-10,1,7,72,145,38,98040,1,0
18707,39110,1,2021-10-02,1,3,109,204,51,98043,1,0
18708,39110,1,2021-10-15,1,5,109,204,51,98044,1,0
18709,39110,1,2021-10-19,1,19,109,204,51,98045,1,0
18710,39111,1,2022-02-10,1,9,98,439,44,98046,1,0
18711,39111,1,2022-02-16,1,12,98,439,44,98047,1,0
18712,39114,1,2024-08-05,1,13,115,347,56,98056,1,0
18713,39118,1,2025-02-24,1,17,65,464,23,98064,1,0
18714,39118,1,2025-03-22,1,2,65,464,23,98065,1,0
18715,39118,1,2025-03-12,1,12,65,464,23,98066,1,0
18716,39121,1,2023-05-20,1,26,130,80,65,98072,1,0
18717,39127,1,2026-05-25,1,21,215,278,103,98089,1,0
18718,39130,1,2026-01-07,1,2,97,115,43,98096,1,0
18719,39130,1,2026-01-30,1,22,97,115,43,98097,1,0
18720,39130,1,2026-01-21,1,17,97,115,43,98098,1,0
18721,39130,1,2026-01-29,1,8,97,115,43,98099,1,0
18722,39133,1,2026-09-15,1,12,224,411,114,98107,1,0
18723,39133,1,2026-09-08,1,4,224,411,114,98108,1,0
18724,39133,1,2026-09-08,1,27,224,411,114,98109,1,0
18725,39133,1,2026-09-20,1,4,224,411,114,98110,1,0
18726,39138,1,2023-05-04,1,24,224,80,113,98120,1,0
18727,39138,1,2023-05-06,1,28,224,80,113,98121,1,0
18728,39153,1,2020-11-25,1,20,41,44,16,98162,1,0
18729,39153,1,2020-11-24,1,29,41,44,16,98163,1,0
18730,39154,1,2020-07-01,1,25,261,445,128,98164,1,0
18731,39155,1,2026-03-21,1,17,155,102,79,98165,1,0
18732,39155,1,2026-03-02,1,28,155,102,79,98166,1,0
18733,39155,1,2026-03-15,1,8,155,102,79,98167,1,0
18734,39155,1,2026-03-03,1,26,155,102,79,98168,1,0
18735,39159,1,2020-09-24,1,26,25,200,14,98174,1,0
18736,39175,1,2024-10-03,1,7,219,312,107,98219,1,0
18737,39175,1,2024-10-09,1,20,219,312,107,98220,1,0
18738,39175,1,2024-10-12,1,29,219,312,107,98221,1,0
18739,39180,1,2024-01-31,1,29,123,119,57,98232,1,0
18740,39181,1,2024-01-13,1,13,90,492,41,98235,1,0
18741,39181,1,2024-01-10,1,16,90,492,41,98236,1,0
18742,39192,1,2022-12-28,1,10,78,313,40,98266,1,0
18743,39199,1,2021-03-20,1,22,263,331,130,98287,1,0
18744,39201,1,2020-08-19,1,18,28,394,14,98292,1,0
18745,39201,1,2020-08-24,1,20,28,394,14,98293,1,0
18746,39201,1,2020-09-07,1,8,28,394,14,98294,1,0
18747,39201,1,2020-09-12,1,29,28,394,14,98295,1,0
18748,39202,1,2025-06-30,1,5,66,212,31,98296,1,0
18749,39202,1,2025-06-18,1,16,66,212,31,98297,1,0
18750,39202,1,2025-06-30,1,1,66,212,31,98298,1,0
18751,39203,1,2027-01-01,1,6,143,171,72,98300,1,0
18752,39203,1,2027-01-09,1,22,143,171,72,98301,1,0
18753,39203,1,2026-12-15,1,23,143,171,72,98302,1,0
18754,39207,1,2026-12-26,1,18,155,338,79,98314,1,0
18755,39207,1,2026-12-22,1,29,155,338,79,98315,1,0
18756,39207,1,2026-12-18,1,19,155,338,79,98316,1,0
18757,39207,1,2026-12-24,1,30,155,338,79,98317,1,0
18758,39209,1,2022-06-02,1,13,6,482,1,98320,1,0
18759,39209,1,2022-06-17,1,12,6,482,1,98321,1,0
18760,39209,1,2022-06-10,1,30,6,482,1,98323,1,0
18761,39212,1,2021-04-15,1,20,164,270,79,98329,1,0
18762,39218,1,2025-03-28,1,30,100,344,46,98343,1,0
18763,39218,1,2025-03-19,1,31,100,344,46,98344,1,0
18764,39233,1,2023-08-16,1,14,263,331,129,98380,1,0
18765,39233,1,2023-08-21,1,27,263,331,129,98381,1,0
18766,39233,1,2023-07-30,1,5,263,331,129,98382,1,0
18767,39239,1,2023-08-30,1,15,258,221,130,98398,1,0
18768,39242,1,2025-05-04,1,7,87,114,40,98402,1,0
18769,39244,1,2020-05-15,1,7,119,455,56,98405,1,0
18770,39244,1,2020-05-14,1,23,119,455,56,98406,1,0
18771,39244,1,2020-06-06,1,18,119,455,56,98408,1,0
18772,39248,1,2022-05-21,1,17,57,149,18,98417,1,0
18773,39255,1,2020-09-28,1,12,98,352,44,98439,1,0
18774,39255,1,2020-09-18,1,20,98,352,44,98440,1,0
18775,39255,1,2020-10-12,1,3,98,352,44,98441,1,0
18776,39256,1,2026-03-03,1,3,191,182,95,98442,1,0
18777,39256,1,2026-02-20,1,9,191,182,95,98443,1,0
18778,39256,1,2026-03-02,1,10,191,182,95,98444,1,0
18779,39258,1,2024-04-04,1,24,217,247,106,98449,1,0
18780,39259,1,2023-08-11,1,3,191,210,94,98452,1,0
18781,39259,1,2023-08-25,1,24,191,210,94,98453,1,0
18782,39261,1,2022-08-12,1,19,33,46,18,98457,1,0
18783,39261,1,2022-08-12,1,22,33,46,18,98458,1,0
18784,39261,1,2022-08-18,1,10,33,46,18,98459,1,0
18785,39272,1,2025-08-24,1,16,241,139,120,98489,1,0
18786,39272,1,2025-09-06,1,27,241,139,120,98490,1,0
18787,39272,1,2025-09-03,1,17,241,139,120,98491,1,0
18788,39274,1,2022-07-03,1,21,81,285,39,98495,1,0
18789,39277,1,2020-05-03,1,3,68,266,33,98504,1,0
18790,39277,1,2020-05-13,1,23,68,266,33,98506,1,0
18791,39278,1,2024-06-03,1,24,246,320,122,98507,1,0
18792,39278,1,2024-06-22,1,15,246,320,122,98508,1,0
18793,39289,1,2023-01-05,1,28,21,446,15,98530,1,0
18794,39289,1,2022-12-30,1,11,21,446,15,98531,1,0
18795,39289,1,2022-12-27,1,17,21,446,15,98532,1,0
18796,39291,1,2020-01-10,1,21,68,311,28,98536,1,0
18797,39291,1,2020-01-10,1,16,68,311,28,98537,1,0
18798,39302,1,2026-04-16,1,10,137,299,72,98560,1,0
18799,39302,1,2026-05-05,1,28,137,299,72,98561,1,0
18800,39302,1,2026-05-06,1,11,137,299,72,98562,1,0
18801,39306,1,2022-02-02,1,18,124,288,57,98573,1,0
18802,39306,1,2022-02-11,1,3,124,288,57,98574,1,0
18803,39310,1,2021-02-07,1,7,61,15,24,98579,1,0
18804,39310,1,2021-01-17,1,3,61,15,24,98580,1,0
18805,39310,1,2021-01-16,1,30,61,15,24,98581,1,0
18806,39317,1,2023-01-19,1,11,120,424,56,98602,1,0
18807,39317,1,2023-01-17,1,22,120,424,56,98603,1,0
18808,39317,1,2023-01-12,1,5,120,424,56,98604,1,0
18809,39317,1,2023-01-17,1,9,120,424,56,98605,1,0
18810,39321,1,2020-07-20,1,1,174,372,85,98616,1,0
18811,39321,1,2020-07-21,1,6,174,372,85,98617,1,0
18812,39321,1,2020-07-09,1,5,174,372,85,98618,1,0
18813,39322,1,2026-03-24,1,13,77,454,34,98620,1,0
18814,39322,1,2026-03-22,1,5,77,454,34,98622,1,0
18815,39325,1,2022-10-14,1,20,38,116,16,98628,1,0
18816,39325,1,2022-10-09,1,19,38,116,16,98629,1,0
18817,39327,1,2023-06-04,1,17,68,413,33,98632,1,0
18818,39331,1,2021-07-03,1,19,24,452,15,98641,1,0
18819,39331,1,2021-07-04,1,16,24,452,15,98642,1,0
18820,39333,1,2026-08-20,1,1,138,168,70,98646,1,0
18821,39333,1,2026-09-05,1,14,138,168,70,98647,1,0
18822,39333,1,2026-09-08,1,10,138,168,70,98648,1,0
18823,39335,1,2023-01-05,1,15,214,118,102,98650,1,0
18824,39338,1,2020-02-12,1,2,30,244,17,98657,1,0
18825,39338,1,2020-02-04,1,23,30,244,17,98658,1,0
18826,39338,1,2020-01-31,1,6,30,244,17,98659,1,0
18827,39343,1,2022-03-10,1,21,213,426,104,98674,1,0
18828,39343,1,2022-03-16,1,29,213,426,104,98675,1,0
18829,39343,1,2022-03-06,1,10,213,426,104,98676,1,0
18830,39355,1,2023-11-07,1,13,169,34,83,98699,1,0
18831,39355,1,2023-10-25,1,18,169,34,83,98700,1,0
18832,39355,1,2023-11-05,1,14,169,34,83,98701,1,0
18833,39360,1,2024-11-14,1,20,38,263,17,98713,1,0
18834,39360,1,2024-10-30,1,27,38,263,17,98714,1,0
18835,39370,1,2023-09-15,1,2,203,441,96,98735,1,0
18836,39383,1,2021-10-18,1,25,175,111,88,98763,1,0
18837,39393,1,2020-11-05,1,21,206,359,100,98784,1,0
18838,39393,1,2020-11-09,1,6,206,359,100,98786,1,0
18839,39396,1,2024-08-15,1,27,144,43,69,98792,1,0
18840,39408,1,2025-05-08,1,9,23,416,13,98816,1,0
18841,39408,1,2025-05-19,1,10,23,416,13,98817,1,0
18842,39410,1,2026-09-12,1,24,145,389,73,98820,1,0
18843,39410,1,2026-09-05,1,25,145,389,73,98821,1,0
18844,39410,1,2026-09-10,1,19,145,389,73,98822,1,0
18845,39410,1,2026-09-14,1,12,145,389,73,98823,1,0
18846,39414,1,2021-10-19,1,12,204,183,97,98831,1,0
18847,39422,1,2026-08-07,1,18,96,470,44,98852,1,0
18848,39424,1,2020-04-03,1,26,249,137,125,98857,1,0
18849,39427,1,2024-09-25,1,6,209,460,104,98862,1,0
18850,39429,1,2024-07-28,1,21,72,145,34,98865,1,0
18851,39429,1,2024-08-11,1,20,72,145,34,98866,1,0
18852,39442,1,2020-09-25,1,9,117,487,56,98899,1,0
18853,39442,1,2020-10-09,1,18,117,487,56,98900,1,0
18854,39443,1,2021-11-05,1,1,24,452,13,98901,1,0
18855,39443,1,2021-10-18,1,9,24,452,13,98902,1,0
18856,39452,1,2025-04-26,1,27,100,438,48,98922,1,0
18857,39452,1,2025-04-18,1,31,100,438,48,98923,1,0
18858,39452,1,2025-05-08,1,31,100,438,48,98924,1,0
18859,39458,1,2026-12-08,1,17,110,401,53,98938,1,0
18860,39461,1,2020-03-16,1,11,137,4,70,98946,1,0
18861,39463,1,2021-09-30,1,31,11,16,5,98948,1,0
18862,39463,1,2021-09-18,1,1,11,16,5,98949,1,0
18863,39464,1,2027-01-10,1,1,106,438,52,98951,1,0
18864,39469,1,2024-04-25,1,28,144,43,71,98964,1,0
18865,39471,1,2020-01-27,1,24,123,119,57,98968,1,0
18866,39476,1,2022-12-03,1,31,220,235,105,98974,1,0
18867,39476,1,2022-11-29,1,22,220,235,105,98975,1,0
18868,39476,1,2022-11-22,1,23,220,235,105,98976,1,0
18869,39477,1,2025-04-27,1,15,70,126,29,98978,1,0
18870,39480,1,2023-12-18,1,9,71,323,33,98984,1,0
18871,39480,1,2023-12-16,1,21,71,323,33,98985,1,0
18872,39484,1,2026-12-14,1,12,127,309,63,98995,1,0
18873,39491,1,2020-04-22,1,26,49,209,17,99009,1,0
18874,39491,1,2020-04-15,1,2,49,209,17,99010,1,0
18875,39496,1,2022-10-22,1,22,34,308,18,99019,1,0
18876,39504,1,2024-03-10,1,12,112,24,53,99039,1,0
18877,39504,1,2024-02-20,1,25,112,24,53,99040,1,0
18878,39515,1,2026-01-26,1,24,168,342,83,99068,1,0
18879,39516,1,2024-08-15,1,16,230,143,112,99071,1,0
18880,39517,1,2020-08-12,1,9,243,457,121,99072,1,0
18881,39518,1,2022-06-24,1,17,44,344,20,99075,1,0
18882,39518,1,2022-06-30,1,6,44,344,20,99076,1,0
18883,39518,1,2022-06-12,1,6,44,344,20,99077,1,0
18884,39534,1,2020-10-29,1,10,213,426,103,99116,1,0
18885,39534,1,2020-10-27,1,1,213,426,103,99117,1,0
18886,39534,1,2020-10-20,1,3,213,426,103,99118,1,0
18887,39536,1,2021-07-07,1,8,244,379,121,99122,1,0
18888,39536,1,2021-06-30,1,2,244,379,121,99123,1,0
18889,39538,1,2025-04-09,1,5,54,302,19,99125,1,0
18890,39538,1,2025-04-26,1,23,54,302,19,99126,1,0
18891,39543,1,2025-11-12,1,20,117,487,56,99138,1,0
18892,39543,1,2025-10-19,1,15,117,487,56,99139,1,0
18893,39543,1,2025-11-11,1,5,117,487,56,99140,1,0
18894,39543,1,2025-11-08,1,23,117,487,56,99141,1,0
18895,39549,1,2021-10-14,1,29,42,44,19,99155,1,0
18896,39549,1,2021-10-25,1,9,42,44,19,99156,1,0
18897,39549,1,2021-10-24,1,13,42,44,19,99157,1,0
18898,39550,1,2021-05-28,1,31,42,44,16,99159,1,0
18899,39553,1,2022-06-06,1,19,25,198,15,99166,1,0
18900,39553,1,2022-05-30,1,16,25,198,15,99167,1,0
18901,39553,1,2022-06-12,1,30,25,198,15,99168,1,0
18902,39556,1,2020-09-02,1,6,243,457,123,99175,1,0
18903,39556,1,2020-08-29,1,8,243,457,123,99176,1,0
18904,39556,1,2020-09-03,1,11,243,457,123,99178,1,0
18905,39558,1,2021-09-16,1,13,164,447,78,99182,1,0
18906,39558,1,2021-08-31,1,10,164,447,78,99183,1,0
18907,39558,1,2021-09-20,1,25,164,447,78,99184,1,0
18908,39562,1,2024-05-01,1,16,29,29,16,99189,1,0
18909,39562,1,2024-04-28,1,7,29,29,16,99190,1,0
18910,39563,1,2024-11-30,1,28,70,153,32,99191,1,0
18911,39563,1,2024-11-26,1,24,70,153,32,99193,1,0
18912,39563,1,2024-12-12,1,18,70,153,32,99194,1,0
18913,39569,1,2022-01-12,1,31,59,159,23,99211,1,0
18914,39569,1,2021-12-31,1,16,59,159,23,99212,1,0
18915,39573,1,2025-10-04,1,21,216,423,107,99220,1,0
18916,39573,1,2025-09-29,1,24,216,423,107,99221,1,0
18917,39574,1,2020-06-16,1,18,196,486,94,99222,1,0
18918,39574,1,2020-07-13,1,22,196,486,94,99223,1,0
18919,39574,1,2020-07-01,1,16,196,486,94,99224,1,0
18920,39574,1,2020-07-12,1,23,196,486,94,99225,1,0
18921,39575,1,2022-10-28,1,29,263,431,129,99226,1,0
18922,39586,1,2026-07-30,1,27,117,7,55,99254,1,0
18923,39589,1,2023-03-27,1,28,187,30,95,99261,1,0
18924,39589,1,2023-03-24,1,24,187,30,95,99262,1,0
18925,39590,1,2024-01-22,1,23,133,286,65,99263,1,0
18926,39594,1,2020-10-24,1,31,97,115,43,99271,1,0
18927,39594,1,2020-10-15,1,4,97,115,43,99272,1,0
18928,39594,1,2020-10-26,1,25,97,115,43,99273,1,0
18929,39595,1,2023-12-22,1,13,134,253,70,99274,1,0
18930,39595,1,2024-01-06,1,4,134,253,70,99275,1,0
18931,39595,1,2023-12-20,1,31,134,253,70,99276,1,0
18932,39595,1,2024-01-04,1,15,134,253,70,99277,1,0
18933,39597,1,2024-06-04,1,15,112,24,51,99280,1,0
18934,39597,1,2024-06-12,1,18,112,24,51,99281,1,0
18935,39599,1,2026-03-06,1,24,9,87,3,99285,1,0
18936,39599,1,2026-03-08,1,12,9,87,3,99286,1,0
18937,39599,1,2026-03-13,1,2,9,87,3,99287,1,0
18938,39599,1,2026-03-11,1,21,9,87,3,99288,1,0
18939,39603,1,2025-12-04,1,28,51,172,20,99296,1,0
18940,39603,1,2025-11-10,1,12,51,172,20,99297,1,0
18941,39603,1,2025-11-14,1,7,51,172,20,99298,1,0
18942,39605,1,2025-02-15,1,29,62,279,27,99302,1,0
18943,39605,1,2025-02-21,1,10,62,279,27,99303,1,0
18944,39606,1,2023-07-22,1,25,202,220,101,99305,1,0
18945,39606,1,2023-07-14,1,22,202,220,101,99306,1,0
18946,39626,1,2020-05-14,1,24,45,154,21,99351,1,0
18947,39626,1,2020-04-29,1,23,45,154,21,99352,1,0
18948,39626,1,2020-05-20,1,4,45,154,21,99353,1,0
18949,39626,1,2020-05-07,1,8,45,154,21,99354,1,0
18950,39627,1,2021-06-25,1,22,21,446,13,99355,1,0
18951,39627,1,2021-07-23,1,6,21,446,13,99356,1,0
18952,39627,1,2021-07-19,1,25,21,446,13,99357,1,0
18953,39628,1,2026-04-30,1,18,195,273,95,99358,1,0
18954,39628,1,2026-04-24,1,1,195,273,95,99359,1,0
18955,39632,1,2020-04-13,1,11,67,329,32,99367,1,0
18956,39635,1,2026-08-21,1,8,134,253,69,99372,1,0
18957,39635,1,2026-08-27,1,10,134,253,69,99373,1,0
18958,39642,1,2022-06-26,1,3,181,476,90,99392,1,0
